Nom de l’agence,Téléphone de l’agence,Email de l’agence,Horaires,Site web,Avis,Indépendant ou Franchise,Ville / département,Gérant,Tel du gérant,Email du gérant,Source de l’agence,Source du gérant,Date de vérification
Sarimo,+33 3 88 35 02 11,,,https://www.sarimo.fr/,,Indépendante,"35 Rue du Faubourg-de-Pierre, 67000 Strasbourg, France",,,,Site web/leboncoin,,2026-09-07
Sarl Taravant Immobilier,+33 4 73 29 04 83,,,http://www.taravantimmo.com/,,Indépendante,"73 Bd Jean Jaurès, 63000 Clermont-Ferrand, France",,,,Site web/leboncoin,,2026-09-07
Savin Immobilier,+33 6 35 14 60 29,,,http://www.savin-immobilier.fr/,,Indépendante,"29 Rue Pajol, 75018 Paris, France",,,,Site web/leboncoin,,2026-09-07
SBH IMMO,+33 3 88 18 67 19,,,https://www.sbh-immo.fr/,,Indépendante,"2 Rue André Marie Ampère, 67800 Bischheim, France",,,,Site web/leboncoin,,2026-09-07
SBI GEFIMO,+33 1 45 88 63 12,,,http://www.s-b-i.fr/,,Indépendante,"26 Rue de l'Amiral Mouchez, 75014 Paris, France",,,,Site web/leboncoin,,2026-09-07
SCHARF Transaction,+33 3 88 21 21 25,,,http://www.scharf-transaction.com/,,Indépendante,"8 Rue du Parc, 67205 Oberhausbergen, France",,,,Site web/leboncoin,,2026-09-07
SCLMP IMMOBILIER,+33 1 84 87 00 07,,,http://sclmp-immobilier.fr/,,Indépendante,"58 Av. de Wagram, 75017 Paris, France",,,,Site web/leboncoin,,2026-09-07
SDO Immobilier,+33 4 51 68 10 70,,,https://sdoimmobilier.fr/,,Indépendante,"29 Chem. de Villeneuve, 69130 Écully, France",,,,Site web/leboncoin,,2026-09-07
SDSIMMO L'AGENCE,+33 6 77 25 24 83,,,https://www.sdsimmo.com/,,Indépendante,"20c Rue Dupetit Thouars, 49000 Angers, France",,,,Site web/leboncoin,,2026-09-07
Sébastien Lacambra Agence Immobilière Indépendant ALBI PUYGOUZON TARN,+33 6 70 44 87 81,,,https://sebastienlacambra.com/,,Indépendante,"Chem. de Bramevaques, 81990 Puygouzon, France",,,,Site web/leboncoin,,2026-09-07
Seckler Immobilier Colmar,+33 3 89 24 00 09,,,https://www.immo-seckler.com/?utm_source=maps&utm_medium=organic&utm_campaign=colmar,,Indépendante,"9 Av. Foch, 68000 Colmar, France",,,,Site web/leboncoin,,2026-09-07
SEGEPRIM,+33 4 94 00 59 59,,,http://segeprim.com/,,Indépendante,"Résidence le D'Amico, 3 Trav. Philippe Lebon, 83400 Hyères, France",,,,Site web/leboncoin,,2026-09-07
SEIZE Immobilier,+33 3 20 33 20 20,,,http://www.seize-immobilier.com/,,Indépendante,"64 Bd de la Liberté, 59800 Lille, France",,,,Site web/leboncoin,,2026-09-07
Selection Habitat | Immobilier de caractère,+33 5 65 70 10 49,,,https://www.selectionhabitat.com/?utm_source=gmb,,Indépendante,"Parc d`activités de la Gineste, 190 Rue du D' Th. Mathieu, 12000 Rodez, France",,,,Site web/leboncoin,,2026-09-07
Selection Ocean | Agence Hamilton - Transaction Viager,+33 5 59 24 57 44,,,https://www.selectionocean.com/,,Indépendante,"4 Av. Jaulerry, 64200 Biarritz, France",,,,Site web/leboncoin,,2026-09-07
Sérénité Résidences,+33 3 89 70 57 05,,,https://www.serenite-residences.com/,,Indépendante,"17 Rue de Huningue, 68870 Bartenheim, France",,,,Site web/leboncoin,,2026-09-07
Serge Descatoire Immobilier Marcq en Baroeul,+33 3 20 98 84 85,,,http://www.descatoire-marcqenbaroeul.com/site/index.php,,Indépendante,"1027 ter Av. de la République, 59700 Marcq-en-Barœul, France",,,,Site web/leboncoin,,2026-09-07
Severini Pierres Et Loisirs,+33 5 56 02 66 35,,,http://www.severini.com/,,Indépendante,"51 Quai de Paludate, 33800 Bordeaux, France",,,,Site web/leboncoin,,2026-09-07
SEZAME IMMOBILIER - Emmanuelle & Grégory THEMOT,+33 5 45 95 67 08,,,http://www.sezame-immobilier.fr/,,Indépendante,"236 Rue de Périgueux, 16000 Angoulême, France",,,,Site web/leboncoin,,2026-09-07
SILOGE Société Immobilière du Logement de l'Eure,+33 2 32 38 88 88,,,http://www.siloge.fr/,,Indépendante,"6 bis Bd Chambaudoin, 27000 Évreux, France",,,,Site web/leboncoin,,2026-09-07
Simplissimmo,+33 4 93 63 08 80,,,http://www.agence-simplissimmo.com/,,Indépendante,"48 Av. de Cannes, 06160 Antibes, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue - Agence Chilly-Mazarin - Morangis,+33 1 69 31 49 60,,,https://chillymazarin.sixiemeavenue.com/,,Indépendante,"36 Av. Pierre Brossolette, 91380 Chilly-Mazarin, France",,,,Site web/leboncoin,,2026-09-07
"Sixième Avenue ""l'immobilier par M6"" de Rambouillet - Le Perray en Yvelines - Gazeran - Epernon",+33 1 30 59 00 01,,,https://rambouillet.sixiemeavenue.com/,,Indépendante,"18 Rue du Général de Gaulle, 78120 Rambouillet, France",,,,Site web/leboncoin,,2026-09-07
Sixiéme Avenue Angers,+33 2 49 87 48 76,,,https://angerscentre.sixiemeavenue.com/,,Indépendante,"19 Pl. Molière, 49100 Angers, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Arpajon,+33 1 69 95 09 00,,,http://arpajon.sixiemeavenue.com/,,Indépendante,"Place de l’Hôtel de Ville, 91290 Arpajon, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Bezons,+33 1 34 34 05 40,,,http://bezons.sixiemeavenue.com/,,Indépendante,"92 Rue Edouard Vaillant, 95870 Bezons, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue CAHORS,+33 5 65 36 26 87,,,https://cahors.sixiemeavenue.com/,,Indépendante,"86 Rue Maréchal Foch, 46000 Cahors, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Cavaillon,+33 4 84 51 08 28,,,http://cavaillon.sixiemeavenue.com/,,Indépendante,"10 Bd Paul Doumer, 84300 Cavaillon, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Chalon Sur Saône,+33 3 85 98 90 64,,,https://chalonsursaone.sixiemeavenue.com/,,Indépendante,"30 Bd de la République, 71100 Chalon-sur-Saône, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Denain,+33 3 27 36 43 36,,,https://denain.sixiemeavenue.com/,,Indépendante,"41 Rue de Villars, 59220 Denain, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Dole,+33 3 84 69 46 82,,,https://dole.sixiemeavenue.com/,,Indépendante,"62 Rue des Arènes, 39100 Dole, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Eaubonne l'Immobilier par M6,+33 1 34 06 10 10,,,https://eaubonne.sixiemeavenue.com/,,Indépendante,"40 Av. de Paris, 95600 Eaubonne, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Herblay-sur-Seine,+33 1 34 50 34 69,,,http://herblay.sixiemeavenue.com/,,Indépendante,"7 Pl. de la Halle, 95220 Herblay-sur-Seine, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue l'immobilier par M6 Saint Brice Sous Forêt,+33 1 34 29 05 52,,,https://saintbricesousforet.sixiemeavenue.com/,,Indépendante,"37 Rue de Paris, 95350 Saint-Brice-sous-Forêt, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Montauban,+33 5 32 26 07 71,,,http://montauban.sixiemeavenue.com/,,Indépendante,"115 Fbg Lacapelle, 82000 Montauban, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Nice Libération,+33 4 93 78 53 31,,,http://niceliberation.sixiemeavenue.com/,,Indépendante,"3 Bd Joseph Garnier, 06000 Nice, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Saint-Denis 974,+262 693 97 04 00,,,https://saint-denis974.sixiemeavenue.com/,,Indépendante,"52 Rue Sainte-Anne, Saint-Denis 97400, La Réunion",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Saint-Gratien,+33 1 39 64 17 64,,,https://saintgratien.sixiemeavenue.com/,,Indépendante,"25 Rue Berthie Albrecht, 95210 Saint-Gratien, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Soisy-Sous-Montmorency,+33 1 77 37 80 85,,,https://soisysousmontmorency.sixiemeavenue.com/,,Indépendante,"11 Av. du Général de Gaulle, 95230 Soisy-sous-Montmorency, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Taverny,+33 1 30 26 00 00,,,https://taverny.sixiemeavenue.com/,,Indépendante,"118 Rue de Beauchamp, 95150 Taverny, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Valenciennes,+33 3 27 49 29 10,,,https://valenciennes.sixiemeavenue.com/,,Indépendante,"53 Rue de Mons, 59300 Valenciennes, France",,,,Site web/leboncoin,,2026-09-07
Sixième Avenue Valserhône - L'immobilier par M6,+33 4 50 59 20 21,,,https://valserhone.sixiemeavenue.com/,,Indépendante,"14 Rue de la République, 01200 Valserhône, France",,,,Site web/leboncoin,,2026-09-07
"Sixième Avenue, l'immobilier par M6 - Sud Luberon",+33 4 90 77 90 36,,,https://sudluberon.sixiemeavenue.com/,,Indépendante,"19 All. des Prés Verts, 84120 Pertuis, France",,,,Site web/leboncoin,,2026-09-07
smartup.immo,+33 6 14 03 24 12,,,https://www.smartup.immo/,,Indépendante,"34 Chem. de la Speck, 68000 Colmar, France",,,,Site web/leboncoin,,2026-09-07
SOD'IMMO,+33 6 63 84 30 57,,,http://www.sodimo-immobilier.com/,,Indépendante,"1 Chemin de beaulieu, 42800 Saint-Martin-la-Plaine, France",,,,Site web/leboncoin,,2026-09-07
Sofian Ben MAN IMMO PRO,+33 6 13 47 66 09,,,"https://www.man-immo.pro/conseiller/sofian.ben,145",,Indépendante,,,,,Site web/leboncoin,,2026-09-07
Sogea,+33 5 59 68 62 84,,,http://www.sogea.immo/,,Indépendante,"18 All. Lamartine, 64000 Pau, France",,,,Site web/leboncoin,,2026-09-07
Sogesim,+33 2 43 53 34 40,,,https://www.sogesim53.com/,,Indépendante,"145 Rue de Paris, 53000 Laval, France",,,,Site web/leboncoin,,2026-09-07
Solferino Immobiliare dal 1994,+39 02 6546 2223,,,http://www.solferinoimmobiliare.it/,,Indépendante,"Via Solferino, 25, 20121 Milano MI, Italie",,,,Site web/leboncoin,,2026-09-07
Soprim,+33 5 62 30 49 30,,,http://www.soprim.com/,,Indépendante,"25 Rue du Pont Guilheméry, 31000 Toulouse, France",,,,Site web/leboncoin,,2026-09-07
Souchez Immobilier Arras,+33 3 21 29 34 95,,,http://www.souchezimmobilier.com/,,Indépendante,"3 bis Voie Notre Dame de Lorette, 62000 Arras, France",,,,Site web/leboncoin,,2026-09-07
SR Loc,+33 3 74 47 46 65,,,https://www.srloc.fr/,,Indépendante,"13 Bd de Brosses, 21000 Dijon, France",,,,Site web/leboncoin,,2026-09-07
Stell,+33 1 41 92 18 20,,,https://www.stell.fr/nous-contacter,,Indépendante,"1 Rue Devès, 92200 Neuilly-sur-Seine, France",,,,Site web/leboncoin,,2026-09-07
STEP'IMMO,+33 4 77 21 41 90,,,http://www.stepimmo.fr/,,Indépendante,"37 Rue des Aciéries, 42000 Saint-Étienne, France",,,,Site web/leboncoin,,2026-09-07
STH Immobilier,+33 1 45 58 62 02,,,http://sth-immo.fr/?utm_source=gmb,,Indépendante,"170 Rue de Lourmel, 75015 Paris, France",,,,Site web/leboncoin,,2026-09-07
Sunset Avenue,+33 6 25 41 88 17,,,https://www.sunsetavenue.fr/,,Indépendante,"21 Pl. de la République, 75003 Paris, France",,,,Site web/leboncoin,,2026-09-07
Suzanne Immobilier - Grenoble,+33 4 76 48 96 04,,,https://www.suzanne-immobilier.com/?utm_source=GMB&utm_medium=Website&utm_campaign=Site-Agence,,Indépendante,"20 Rue Condorcet, 38000 Grenoble, France",,,,Site web/leboncoin,,2026-09-07
SV IMMO,+33 4 67 82 91 10,,,http://www.svimmo.fr/,,Indépendante,"100 Rue Don Bosco, 34000 Montpellier, France",,,,Site web/leboncoin,,2026-09-07
SYLVANIE LE COZIC ADVANCE Immobilier,+33 6 15 59 83 42,,,https://sylvanie-lecozic.agentkw.fr/,,Indépendante,"43 Av. Georges Pompidou, 31130 Balma, France",,,,Site web/leboncoin,,2026-09-07
SZENTENDREI immobilier,+33 6 26 85 08 63,,,http://www.szentendrei-immo.com/,,Indépendante,"40 Rdpt Espa. Julius Estève, 34400 Lunel, France",,,,Site web/leboncoin,,2026-09-07
Tailor Immo,+33 4 78 42 72 20,,,https://www.tailorimmo.com/,,Indépendante,"26 Rue Servient, 69003 Lyon, France",,,,Site web/leboncoin,,2026-09-07
Talavera Elodie et Tony IMMOBILIER C2R,+33 6 45 23 61 23,,,https://www.chasseur2renta.fr/user/elodie.talavera/,,Indépendante,"Rue de l'Ancienne Poste, 33460 Margaux-Cantenac, France",,,,Site web/leboncoin,,2026-09-07
Tauris Immobilier,,,,http://www.taurisimmobilier.com/,,Indépendante,"112 Cr Lieutaud, 13006 Marseille, France",,,,Site web/leboncoin,,2026-09-07
TELLUS IMMOBILIER,+33 6 35 47 15 35,,Horaires non communiqués publiquement; rendez-vous recommandé.,https://www.tellusimmobilier.fr/,"TELLUS IMMOBILIER est identifié comme professionnel de l’immobilier dans les sources publiques consultées, mais aucune note ou synthèse d’avis suffisamment fiable n’a pu être consolidée. Vérification directe recommandée.",Indépendante,"3 Pl. du Terrail, 81380 Lescure-d'Albigeois, France",ALICE JOLY,,alicejoly@lagencerie.fr,Site web/leboncoin,,2026-09-07
TERACYTÉ,+33 4 74 24 74 75,,,http://www.teracyte-immobilier.fr/,,Indépendante,"16 Rue de la Grenouillère, 01000 Bourg-en-Bresse, France",,,,Site web/leboncoin,,2026-09-07
Terra Immo,+33 1 69 31 39 15,,,http://www.terra-immo.fr/,,Indépendante,"164 Rue de Paris, 91120 Palaiseau, France",,,,Site web/leboncoin,,2026-09-07
Terrasse Du Sud,+33 4 28 29 53 18,,,http://www.terrassedusud.com/?utm_source=gmb,,Indépendante,"565 Av. du Prado, 13008 Marseille, France",,,,Site web/leboncoin,,2026-09-07
THEMEIS IMMOBILIER,+33 1 34 83 31 36,,,https://themeis.fr/,,Indépendante,"20 Rue Chasles, 78120 Rambouillet, France",,,,Site web/leboncoin,,2026-09-07
Thomas Arnoldy - Agent Immobilier Bas-Rhin,+33 7 49 52 95 40,,,https://calendly.com/thomas-arnoldy/rdv-d-estimation-gratuite,,Indépendante,"40 Rue Pertois, 67100 Strasbourg, France",,,,Site web/leboncoin,,2026-09-07
THOMAS CHANTRELLE,+33 7 86 84 38 46,,,http://www.prado.kwimmo.fr/,,Indépendante,"460 Av. du Prado, 13008 Marseille, France",,,,Site web/leboncoin,,2026-09-07
Thomas Pipon Conseiller immobilier,+33 6 27 51 87 71,,,https://thomaspiponiadimmobilier5.wordpress.com/,,Indépendante,"72 Rue Marc Delage, 83130 La Garde, France",,,,Site web/leboncoin,,2026-09-07
Timm's International,+33 1 44 39 74 35,,,http://www.timmsinternational.fr/,,Indépendante,"87 Bd Raspail, 75006 Paris, France",,,,Site web/leboncoin,,2026-09-07
Titan Immobilier - Agence Immobilière,+33 3 61 44 43 12,,,https://www.titan-immobilier.fr/,,Indépendante,"Rue du Maréchal French 28-30, 59140 Dunkerque, France",,,,Site web/leboncoin,,2026-09-07
TLiMMOBILIER BEZONS,+33 1 39 98 25 10,,,https://www.tlimmobilier.fr/fr/,,Indépendante,"101 Rue Edouard Vaillant, 95870 Bezons, France",,,,Site web/leboncoin,,2026-09-07
Tlm Immobilier,+33 1 84 20 79 60,,,http://tlmimmobilier.fr/,,Indépendante,"4 Av. André le Goas, 95110 Sannois, France",,,,Site web/leboncoin,,2026-09-07
Top Gestion - Agence immobilière Sanary-sur-Mer,+33 4 98 00 05 20,,,https://www.topgestion.fr/,,Indépendante,"20 Av. Gallieni, 83110 Sanary-sur-Mer, France",,,,Site web/leboncoin,,2026-09-07
"Tops Immobilier - Agence Immobiliere, Villefranche de Rouergue, 12200 Aveyron",+33 5 67 07 06 09,,,http://www.ventemaison.eu/,,Indépendante,"9 BD GENERAL DE GAULLE 12200, 12200 Villefranche-de-Rouergue, France",,,,Site web/leboncoin,,2026-09-07
Tout Imo,+33 6 15 44 90 21,,,http://www.tout-imo.com/,,Indépendante,"50 Av. de la République, 42120 Le Coteau, France",,,,Site web/leboncoin,,2026-09-07
Tradi Art Immobilier,+33 1 60 15 17 17,,,http://www.tradi-art.fr/,,Indépendante,"179 Rte de Corbeil, 91700 Sainte-Geneviève-des-Bois, France",,,,Site web/leboncoin,,2026-09-07
"TRANSACTION ENGAGEMENT RENOUVEAU, PAR ABREVATION TER",+33 4 67 99 99 99,,,http://agenceter.fr/,,Indépendante,"628 Rue de Centrayrargues, 34000 Montpellier, France",,,,Site web/leboncoin,,2026-09-07
Trenta Immobilier Grenoble,+33 4 56 26 15 13,,,https://trenta-immobilier.com/?utm_source=gmb,,Indépendante,,,,,Site web/leboncoin,,2026-09-07
Trésors Immobilier,+33 4 50 19 25 85,,,https://www.tresorsimmobilier.com/,,Indépendante,"12 c Av. de Tresum, 74000 Annecy, France",,,,Site web/leboncoin,,2026-09-07
Trianon immo,+33 2 35 65 65 99,,,https://www.trianon-immo.fr/,,Indépendante,"22 Rue de Trianon, 76300 Sotteville-lès-Rouen, France",,,,Site web/leboncoin,,2026-09-07
Trianon Immobilier,+33 2 35 65 65 99,,Horaires non communiqués publiquement; rendez-vous recommandé.,https://www.trianon-immo.fr/,"Trianon Immobilier est identifié comme professionnel de l’immobilier dans les sources publiques consultées, mais aucune note ou synthèse d’avis suffisamment fiable n’a pu être consolidée. Vérification directe recommandée.",Indépendante,"22 Rue de Trianon, 76300 Sotteville-lès-Rouen, France",Benoît Onillon,,benoit.onillon@trianon-immo.eu,Site web/leboncoin,,2026-09-07
Trigone Immobilier,+33 3 20 10 83 08,,,https://www.trigone-immo.com/,,Indépendante,"52 Rue de Lille, 59280 Armentières, France",,,,Site web/leboncoin,,2026-09-07
Twitim Immobilier,+33 2 40 71 08 10,,,https://www.twitim.fr/,,Indépendante,"16 Av. Camus, 44000 Nantes, France",,,,Site web/leboncoin,,2026-09-07
UbiHome,+33 1 85 74 66 26,,,https://ubihome.immo/,,Indépendante,"204 Av. Marx Dormoy, 92120 Montrouge, France",,,,Site web/leboncoin,,2026-09-07
Urban Livin' Real Estate,+352 27 56 18 6,,,http://www.urbanlivin.lu/,,Indépendante,"17 Av. de la Liberté, 1931 Gare Luxembourg",,,,Site web/leboncoin,,2026-09-07
Val De Gally Immobilier,+33 1 30 07 16 66,,,https://www.valdegallyimmobilier.com/,,Indépendante,"1 Sq. Antoine Watteau, 78330 Fontenay-le-Fleury, France",,,,Site web/leboncoin,,2026-09-07
Valentimmo - Agence immobilière Neuilly-Plaisance,+33 1 41 54 73 28,,,https://www.valentimmo.com/,,Indépendante,"36 Av. du Maréchal Foch, 93360 Neuilly-Plaisance, France",,,,Site web/leboncoin,,2026-09-07
VALEURS ET EXPERT : Agence immobilière engagée,+33 3 74 69 85 38,,,https://www.valeurs-et-expert.fr/,,Indépendante,"25 Rue Jules Guesde, 59175 Templemars, France",,,,Site web/leboncoin,,2026-09-07
VALEXIM JBT,+33 4 79 62 93 19,,,https://www.valexim.fr/,,Indépendante,"9 Pl. de l'Hôtel de ville, 73000 Chambéry, France",,,,Site web/leboncoin,,2026-09-07
VALIMOVIA,+33 4 75 59 33 23,,,http://www.valimovia.fr/,,Indépendante,"360 Av. Victor Hugo, 26000 Valence, France",,,,Site web/leboncoin,,2026-09-07
Valucian,+33 3 21 36 19 31,,,http://www.valucian.fr/,,Indépendante,"12 Rue du Duc de Guise, 62100 Calais, France",,,,Site web/leboncoin,,2026-09-07
Vanessa Arduin,+33 6 79 14 75 24,,,https://vanessa-arduin.agentkw.fr/,,Indépendante,"177 Rue du Faubourg St Vincent, 45000 Orléans, France",,,,Site web/leboncoin,,2026-09-07
VATRIUM,+33 6 19 90 18 67,,,https://vatrium.fr/,,Indépendante,"12 Rue Barthelemy Danjou, 92100 Boulogne-Billancourt, France",,,,Site web/leboncoin,,2026-09-07
VB Immobilier Savigny,+33 1 81 86 01 30,,,http://www.vb-immobilier.com/,,Indépendante,"70 Bd Aristide Briand, 91600 Savigny-sur-Orge, France",,,,Site web/leboncoin,,2026-09-07
VENDS LE BIEN,+33 7 87 72 84 15,,,http://www.vendslebien.fr/,,Indépendante,"128 Chem. de la Clare, 82410 Saint-Étienne-de-Tulmont, France",,,,Site web/leboncoin,,2026-09-07
Veronahome Immobiliare,+39 045 206 0742,,,http://www.veronahome.it/,,Indépendante,"Via Venti Settembre, 1/A, 37129 Verona VR, Italie",,,,Site web/leboncoin,,2026-09-07
Véronique Chancrin,+33 6 77 99 60 14,,,https://www.immobilier-a-vendre-lyon-oullins-pierre-benite.com/,,Indépendante,"Rue de Merlo, 69600 OULLINS, France",,,,Site web/leboncoin,,2026-09-07
Vesoul Immobilier,+33 3 84 97 50 30,,,http://www.vesoul-immobilier.com/,,Indépendante,"7 Bd des Alliés, 70000 Vesoul, France",,,,Site web/leboncoin,,2026-09-07
Viager - Gaultier HENRY - Conseiller Immobilier IAD,+33 6 81 41 32 76,,,https://www.gaultier-henry-viager.immo/,,Indépendante,"4 Rue Babonneau, 44100 Nantes, France",,,,Site web/leboncoin,,2026-09-07
Viap Immobilier,+33 5 55 77 84 62,,,http://www.viap-immobilier.fr/,,Indépendante,"7 Cr Jourdan, 87000 Limoges, France",,,,Site web/leboncoin,,2026-09-07
VILLARD IMMOBILIER,+33 6 95 69 79 45,,,https://villardimmobilier.fr/,,Indépendante,"49 Rue aux Juifs, 76000 Rouen, France",,,,Site web/leboncoin,,2026-09-07
Virginie Hervochon - KW Partners,+33 6 14 78 03 67,,,https://virginiehervochon.agentkw.fr/,,Indépendante,"84 Av. du Général Leclerc, 92100 Boulogne-Billancourt, France",,,,Site web/leboncoin,,2026-09-07
Virginie Lejeune Immobilier,+33 3 20 00 64 54,,,http://www.virginielejeune-immo.com/,,Indépendante,"216 B Av. de Dunkerque, 59000 Lille, France",,,,Site web/leboncoin,,2026-09-07
VK Immo,+33 1 49 77 10 33,,,http://www.vkimmo.com/,,Indépendante,"155 Av. du Général Leclerc, 94700 Maisons-Alfort, France",,,,Site web/leboncoin,,2026-09-07
Vos Immobilières,+33 4 74 55 13 31,,,https://www.vosimmobilieres.fr/?utm_source=gmb,,Indépendante,"32 Av. Clément Desormes, 01400 Châtillon-sur-Chalaronne, France",,,,Site web/leboncoin,,2026-09-07
Walker Real Estate,+33 6 87 39 22 62,,,https://www.walker.immo/,,Indépendante,"30 bis Rue du Vieil Abreuvoir, 78100 Saint-Germain-en-Laye, France",,,,Site web/leboncoin,,2026-09-07
Welc Home Immobilier,+33 6 78 54 28 93,,,https://www.welchome-immobilier.com/,,Indépendante,"19-21 Rue Vendôme, 69006 Lyon, France",,,,Site web/leboncoin,,2026-09-07
Welcome Home immobilier,+33 6 80 43 80 55,,,https://www.welcomehomeimmobilier.fr/,,Indépendante,"1 Bd Heurteloup, 37000 Tours, France",,,,Site web/leboncoin,,2026-09-07
WELK'HOME Immobilier,+33 3 86 52 07 91,,,https://welk-home.com/,,Indépendante,"22 Rue d'Égleny, 89000 Auxerre, France",,,,Site web/leboncoin,,2026-09-07
Well'C'Home Agence immobilière,+33 1 30 37 45 50,,,http://www.wellc-home-immobilier.com/,,Indépendante,"11 Av. du Général de Gaulle, 95310 Saint-Ouen-l'Aumône, France",,,,Site web/leboncoin,,2026-09-07
Wemo,+33 1 41 91 03 31,,,https://www.wemoneuf.fr/,,Indépendante,"217 Rue du Faubourg Saint-Honoré, 75008 Paris, France",,,,Site web/leboncoin,,2026-09-07
